vehicle_id,date,mileage,maintenance_type,service_category,description,labor_hours,parts_cost,labor_cost,downtime_hours,technician_id,completed
TRUCK-0028,2023-04-29,251803,Preventive,Brakes,Coolant system flush,5.2,75,639,62,TECH-016,False
TRUCK-0028,2023-02-04,263883,Corrective,Brakes,Electrical system troubleshooting,3.1,636,602,45,TECH-004,True
TRUCK-0028,2021-07-10,278073,Corrective,Tires,Tire rotation and balancing,7.0,1198,477,51,TECH-007,True
TRUCK-0028,2023-01-06,258901,Emergency,Brakes,Transmission fluid change,7.2,345,190,34,TECH-009,False
TRUCK-0028,2023-03-14,257538,Emergency,Electrical,DOT annual inspection,7.9,205,196,16,TECH-012,True
TRUCK-0028,2020-04-25,273382,Corrective,Engine,Tire rotation and balancing,2.4,299,292,23,TECH-020,True
TRUCK-0028,2022-10-23,287582,Emergency,Tires,Tire rotation and balancing,7.6,307,594,38,TECH-010,True
TRUCK-0028,2023-05-07,280607,Preventive,Transmission,Coolant system flush,0.8,1208,197,52,TECH-017,True
TRUCK-0028,2023-12-14,274438,Inspection,Transmission,Coolant system flush,8.0,1224,341,18,TECH-013,False
TRUCK-0028,2022-02-26,263548,Corrective,Electrical,Transmission fluid change,5.9,873,503,44,TECH-011,True
TRUCK-0028,2020-09-15,279841,Inspection,Engine,Electrical system troubleshooting,1.0,725,751,2,TECH-018,True
TRUCK-0028,2022-06-06,272674,Emergency,DOT Inspection,Transmission fluid change,7.5,861,189,55,TECH-018,True
TRUCK-0028,2022-06-10,275438,Preventive,Brakes,Brake pad replacement,2.5,995,302,57,TECH-006,True
TRUCK-0028,2020-11-01,282035,Corrective,DOT Inspection,Electrical system troubleshooting,7.1,384,545,44,TECH-011,True
TRUCK-0028,2023-04-17,245186,Inspection,Tires,Brake pad replacement,2.1,449,131,57,TECH-010,True
TRUCK-0028,2023-09-12,268393,Inspection,Brakes,Coolant system flush,4.2,345,456,50,TECH-019,True
TRUCK-0028,2023-10-12,250120,Inspection,Brakes,Electrical system troubleshooting,7.9,1328,281,72,TECH-008,True
TRUCK-0028,2022-01-10,259118,Emergency,Tires,Electrical system troubleshooting,7.4,1271,376,65,TECH-009,True
TRUCK-0028,2023-05-06,276338,Inspection,DOT Inspection,Transmission fluid change,2.4,763,551,21,TECH-010,True
TRUCK-0028,2020-05-17,285637,Corrective,Electrical,DOT annual inspection,3.6,451,366,68,TECH-020,True
TRUCK-0028,2021-01-04,266138,Inspection,Brakes,Brake pad replacement,3.2,560,458,66,TECH-002,False
TRUCK-0028,2022-08-24,289499,Inspection,Tires,Coolant system flush,4.2,911,665,9,TECH-013,True
TRUCK-0028,2021-09-14,288638,Preventive,Brakes,Coolant system flush,1.4,980,576,0,TECH-011,False
TRUCK-0028,2023-01-31,270999,Emergency,Engine,Brake pad replacement,4.6,769,136,28,TECH-002,True
TRUCK-0028,2023-09-15,252833,Inspection,Transmission,Tire rotation and balancing,7.1,1080,682,20,TECH-001,True
TRUCK-0028,2023-12-22,275145,Inspection,Engine,Brake pad replacement,1.4,351,331,17,TECH-016,False
TRUCK-0028,2022-04-15,280284,Emergency,Tires,Electrical system troubleshooting,5.3,190,648,1,TECH-013,True
TRUCK-0028,2020-02-05,248373,Inspection,Brakes,Transmission fluid change,0.8,529,317,70,TECH-016,False
TRUCK-0028,2020-07-24,260534,Inspection,Brakes,DOT annual inspection,1.7,1040,281,27,TECH-014,True
TRUCK-0028,2021-05-13,288918,Preventive,Transmission,Brake pad replacement,3.3,1072,609,59,TECH-016,False
TRUCK-0028,2021-01-05,283265,Inspection,Electrical,Electrical system troubleshooting,7.3,399,130,33,TECH-009,True
TRUCK-0028,2021-03-16,283801,Preventive,Engine,DOT annual inspection,5.8,449,369,46,TECH-009,True
TRUCK-0028,2022-10-01,260162,Corrective,Engine,Brake pad replacement,7.4,1408,249,13,TECH-004,True
TRUCK-0028,2020-03-29,260203,Preventive,Tires,Coolant system flush,6.5,1031,491,34,TECH-018,False
TRUCK-0028,2021-02-14,279737,Corrective,DOT Inspection,Engine diagnostic and repair,5.0,1086,273,6,TECH-012,True
TRUCK-0028,2022-06-26,273566,Preventive,Electrical,Tire rotation and balancing,5.3,242,223,30,TECH-001,True
TRUCK-0028,2022-08-08,275956,Preventive,Brakes,Coolant system flush,1.8,462,797,40,TECH-004,True
TRUCK-0028,2020-03-01,283083,Emergency,Tires,Electrical system troubleshooting,3.7,966,791,5,TECH-019,True
TRUCK-0028,2020-06-30,240651,Preventive,Brakes,Electrical system troubleshooting,6.2,1234,436,15,TECH-006,False
TRUCK-0028,2023-02-25,253864,Preventive,Transmission,Air filter replacement,6.4,790,666,69,TECH-014,True
TRUCK-0028,2021-10-11,261288,Inspection,Electrical,Transmission fluid change,1.2,824,631,42,TECH-015,True
TRUCK-0028,2020-11-19,247254,Emergency,Engine,Coolant system flush,1.7,982,680,9,TECH-020,True
TRUCK-0028,2020-04-30,289264,Preventive,Engine,Air filter replacement,3.2,215,349,44,TECH-008,True
TRUCK-0028,2022-05-29,266039,Inspection,Tires,DOT annual inspection,3.8,1183,374,30,TECH-013,True
TRUCK-0028,2023-12-08,266549,Corrective,Transmission,Electrical system troubleshooting,1.7,1277,634,48,TECH-014,False
TRUCK-0028,2022-09-06,272876,Inspection,Engine,Electrical system troubleshooting,7.9,745,319,14,TECH-017,True
TRUCK-0028,2020-08-12,242634,Corrective,Engine,DOT annual inspection,7.2,290,431,11,TECH-002,True
TRUCK-0028,2020-03-08,277689,Corrective,Transmission,Electrical system troubleshooting,6.7,1452,191,49,TECH-016,False
TRUCK-0028,2022-01-11,254598,Corrective,DOT Inspection,Brake pad replacement,6.7,993,256,28,TECH-019,True
TRUCK-0028,2022-10-08,253175,Corrective,Electrical,Electrical system troubleshooting,2.7,777,510,69,TECH-004,True
TRUCK-0028,2022-05-27,256794,Corrective,Electrical,Electrical system troubleshooting,2.4,958,257,63,TECH-008,True
TRUCK-0028,2020-07-25,250014,Corrective,Tires,Brake pad replacement,5.9,1447,403,22,TECH-007,True
TRUCK-0028,2023-06-14,262061,Corrective,Transmission,Transmission fluid change,3.6,1081,179,57,TECH-009,True
TRUCK-0028,2023-07-13,262446,Emergency,Electrical,Coolant system flush,1.5,1343,464,39,TECH-014,False
TRUCK-0028,2021-10-17,287268,Inspection,Engine,Coolant system flush,5.0,1338,212,38,TECH-005,True
TRUCK-0029,2022-09-16,142852,Inspection,Electrical,Tire rotation and balancing,2.3,152,392,69,TECH-002,True
TRUCK-0029,2023-07-10,127892,Emergency,Brakes,Oil change and filter replacement,7.6,199,303,25,TECH-003,True
TRUCK-0029,2020-05-25,161492,Preventive,Brakes,Oil change and filter replacement,4.3,568,689,27,TECH-018,False
TRUCK-0029,2023-06-01,125795,Inspection,Tires,Transmission fluid change,6.1,699,641,31,TECH-011,False
TRUCK-0029,2023-04-14,121176,Inspection,Engine,Tire rotation and balancing,0.9,892,722,9,TECH-013,True
TRUCK-0029,2020-03-27,133416,Preventive,Brakes,Transmission fluid change,1.3,1468,787,63,TECH-001,True
TRUCK-0029,2023-09-11,165275,Inspection,Brakes,Oil change and filter replacement,2.4,1236,235,24,TECH-007,False
TRUCK-0029,2020-09-14,151620,Emergency,Tires,Air filter replacement,3.5,939,165,70,TECH-010,False
TRUCK-0029,2020-02-18,122631,Preventive,DOT Inspection,Electrical system troubleshooting,3.4,775,575,49,TECH-019,True
TRUCK-0029,2020-10-08,123299,Emergency,Brakes,Transmission fluid change,1.0,370,242,29,TECH-012,True
TRUCK-0029,2020-02-06,131205,Emergency,Brakes,Engine diagnostic and repair,3.9,1417,664,13,TECH-007,True
TRUCK-0029,2023-01-27,144487,Emergency,Engine,Coolant system flush,5.7,111,190,3,TECH-003,True
TRUCK-0029,2020-04-01,133416,Preventive,Brakes,Engine diagnostic and repair,3.3,1126,405,6,TECH-020,True
TRUCK-0029,2021-11-29,129923,Inspection,DOT Inspection,Air filter replacement,2.1,983,237,15,TECH-019,True
TRUCK-0029,2022-06-24,123529,Corrective,Brakes,DOT annual inspection,5.5,678,569,30,TECH-010,True
TRUCK-0029,2020-05-30,121748,Inspection,Tires,Tire rotation and balancing,5.2,1343,639,15,TECH-006,True
TRUCK-0029,2023-11-06,138894,Emergency,Electrical,Tire rotation and balancing,3.5,366,584,8,TECH-010,True
TRUCK-0029,2023-08-03,127217,Inspection,DOT Inspection,Brake pad replacement,5.1,1354,764,17,TECH-017,True
TRUCK-0029,2020-08-09,134060,Inspection,Brakes,Transmission fluid change,4.3,631,796,37,TECH-003,True
TRUCK-0029,2021-03-28,145674,Corrective,Tires,Engine diagnostic and repair,3.6,1490,291,2,TECH-005,True
TRUCK-0029,2021-08-16,152944,Inspection,Brakes,DOT annual inspection,2.1,118,271,62,TECH-014,True
TRUCK-0029,2022-11-24,129581,Inspection,Brakes,Brake pad replacement,3.6,906,481,52,TECH-017,True
TRUCK-0029,2022-06-15,126890,Emergency,Brakes,Brake pad replacement,2.9,232,85,42,TECH-015,True
TRUCK-0029,2023-02-02,164050,Preventive,Tires,Electrical system troubleshooting,4.8,812,761,72,TECH-004,True
TRUCK-0029,2023-05-23,135814,Emergency,Engine,Air filter replacement,7.5,1020,226,62,TECH-005,True
TRUCK-0029,2021-10-11,124070,Corrective,Transmission,Air filter replacement,1.5,1461,366,66,TECH-015,True
TRUCK-0029,2021-02-20,161863,Preventive,Tires,Engine diagnostic and repair,5.6,328,102,43,TECH-017,True
TRUCK-0029,2021-09-17,136474,Inspection,Transmission,DOT annual inspection,0.9,770,183,49,TECH-019,True
TRUCK-0029,2023-08-19,151133,Inspection,DOT Inspection,Transmission fluid change,3.2,1480,712,58,TECH-006,True
TRUCK-0029,2021-02-04,165881,Preventive,Engine,Tire rotation and balancing,3.5,140,479,37,TECH-020,True
TRUCK-0029,2021-11-25,154171,Emergency,Transmission,Engine diagnostic and repair,3.3,1176,187,0,TECH-016,False
TRUCK-0029,2022-05-12,146310,Corrective,Engine,Engine diagnostic and repair,1.9,1045,227,39,TECH-004,True
TRUCK-0029,2023-03-01,151071,Emergency,Brakes,Transmission fluid change,6.3,1418,299,49,TECH-008,False
TRUCK-0029,2022-03-29,139288,Inspection,Engine,DOT annual inspection,4.4,295,677,25,TECH-002,True
TRUCK-0029,2023-05-27,159946,Inspection,DOT Inspection,Transmission fluid change,0.5,920,725,64,TECH-018,True
TRUCK-0029,2022-11-30,155528,Inspection,Brakes,Brake pad replacement,3.3,732,267,68,TECH-002,True
TRUCK-0029,2021-02-15,156932,Preventive,Tires,Electrical system troubleshooting,3.0,410,734,59,TECH-004,True
TRUCK-0029,2020-08-01,121041,Inspection,Transmission,Electrical system troubleshooting,7.2,1244,485,18,TECH-001,True
TRUCK-0029,2021-01-12,143177,Emergency,Transmission,DOT annual inspection,3.2,258,375,46,TECH-019,False
TRUCK-0029,2023-04-28,137392,Preventive,Transmission,Transmission fluid change,7.2,1149,776,30,TECH-017,True
TRUCK-0029,2023-08-23,137528,Corrective,Tires,Transmission fluid change,3.7,229,555,65,TECH-006,False
TRUCK-0029,2023-08-22,130818,Emergency,Brakes,Oil change and filter replacement,4.7,108,194,37,TECH-011,True
TRUCK-0029,2023-05-07,153915,Inspection,Electrical,DOT annual inspection,2.3,1445,268,32,TECH-016,True
TRUCK-0029,2023-05-20,154508,Preventive,Electrical,DOT annual inspection,6.2,311,144,18,TECH-018,True
TRUCK-0029,2020-06-24,157663,Corrective,Tires,Tire rotation and balancing,4.8,1034,346,4,TECH-016,False
TRUCK-0029,2020-10-21,147874,Preventive,DOT Inspection,Coolant system flush,7.4,110,476,21,TECH-006,True
TRUCK-0029,2022-04-05,168660,Inspection,Engine,DOT annual inspection,5.7,800,630,54,TECH-018,True
TRUCK-0029,2021-09-16,133687,Corrective,Electrical,Electrical system troubleshooting,1.0,1105,487,20,TECH-020,True
TRUCK-0029,2020-04-27,128622,Preventive,Engine,Oil change and filter replacement,1.1,1478,598,14,TECH-001,False
TRUCK-0029,2022-10-03,169180,Corrective,Electrical,Brake pad replacement,0.9,94,580,43,TECH-016,True
TRUCK-0029,2022-08-26,157551,Corrective,Electrical,Coolant system flush,7.8,1430,241,10,TECH-004,False
TRUCK-0029,2021-08-30,162202,Inspection,Brakes,Electrical system troubleshooting,1.5,112,325,15,TECH-020,True
TRUCK-0029,2022-10-08,146566,Corrective,DOT Inspection,Air filter replacement,5.8,1115,77,20,TECH-014,True
TRUCK-0029,2020-02-19,134741,Preventive,Electrical,Engine diagnostic and repair,1.2,1206,250,49,TECH-008,True
TRUCK-0029,2023-02-01,152857,Preventive,Electrical,Oil change and filter replacement,7.6,185,391,12,TECH-003,True
TRUCK-0029,2020-04-27,148065,Inspection,Transmission,Coolant system flush,6.9,641,687,50,TECH-010,True
TRUCK-0029,2023-09-28,122954,Corrective,Brakes,Oil change and filter replacement,4.7,1352,188,23,TECH-011,True
TRUCK-0029,2020-10-29,128260,Preventive,Brakes,Air filter replacement,5.2,1065,316,26,TECH-016,False
TRUCK-0029,2023-08-01,165508,Corrective,Electrical,Transmission fluid change,2.5,261,267,18,TECH-006,True
TRUCK-0029,2020-09-29,151303,Corrective,Electrical,DOT annual inspection,1.3,802,159,29,TECH-019,True
TRUCK-0029,2021-10-31,150417,Corrective,Transmission,Oil change and filter replacement,0.5,408,792,65,TECH-005,False
TRUCK-0029,2022-08-28,161328,Inspection,Electrical,Brake pad replacement,7.5,574,96,9,TECH-006,True
TRUCK-0029,2022-10-16,140932,Preventive,Transmission,Engine diagnostic and repair,7.1,507,485,66,TECH-009,False
TRUCK-0029,2021-01-07,169230,Corrective,Brakes,DOT annual inspection,1.5,87,383,46,TECH-018,False
TRUCK-0029,2020-12-05,159221,Inspection,Brakes,Engine diagnostic and repair,3.0,845,332,53,TECH-017,True
TRUCK-0029,2023-05-02,160650,Corrective,Tires,DOT annual inspection,1.4,967,480,7,TECH-007,True
TRUCK-0029,2023-08-12,131889,Preventive,Transmission,Coolant system flush,2.0,931,347,63,TECH-006,False
TRUCK-0029,2023-08-01,164236,Corrective,Brakes,Transmission fluid change,4.7,659,792,43,TECH-008,False
TRUCK-0029,2022-04-18,125550,Emergency,Transmission,Brake pad replacement,2.0,153,540,44,TECH-004,True
TRUCK-0029,2021-12-20,148353,Corrective,Electrical,Transmission fluid change,2.7,796,156,26,TECH-011,True
TRUCK-0029,2020-05-10,166243,Preventive,Tires,Air filter replacement,6.6,530,188,45,TECH-018,True
TRUCK-0029,2022-04-27,161424,Emergency,Engine,Oil change and filter replacement,7.2,854,760,53,TECH-014,True
TRUCK-0029,2022-02-11,161555,Inspection,Engine,Electrical system troubleshooting,6.1,1326,139,59,TECH-006,True
TRUCK-0029,2021-01-02,121028,Preventive,Tires,Brake pad replacement,6.4,1332,197,61,TECH-012,True
TRUCK-0029,2021-11-04,160295,Preventive,Electrical,Transmission fluid change,7.6,1354,778,3,TECH-019,True
TRUCK-0029,2020-12-24,160425,Inspection,DOT Inspection,Brake pad replacement,2.8,606,94,24,TECH-020,True
TRUCK-0029,2021-04-21,165105,Corrective,Brakes,Air filter replacement,5.4,336,82,26,TECH-005,True
TRUCK-0029,2020-01-23,123610,Inspection,Tires,Tire rotation and balancing,6.1,650,543,44,TECH-018,True
TRUCK-0029,2022-01-14,128649,Emergency,Engine,Tire rotation and balancing,3.0,1246,515,68,TECH-004,True
TRUCK-0029,2021-08-22,168530,Preventive,Engine,Tire rotation and balancing,1.6,1002,93,19,TECH-020,True
TRUCK-0029,2023-08-15,167010,Emergency,Transmission,DOT annual inspection,3.9,241,119,21,TECH-005,True
TRUCK-0029,2021-02-12,129366,Inspection,DOT Inspection,Electrical system troubleshooting,2.2,378,121,27,TECH-006,True
TRUCK-0029,2023-05-15,149239,Emergency,Transmission,Electrical system troubleshooting,5.3,422,403,52,TECH-001,False
TRUCK-0029,2021-12-11,135191,Preventive,DOT Inspection,Oil change and filter replacement,6.3,903,604,70,TECH-006,False
TRUCK-0029,2020-03-11,158859,Inspection,Engine,Oil change and filter replacement,0.9,403,748,20,TECH-013,True
TRUCK-0029,2022-01-11,156602,Inspection,DOT Inspection,Engine diagnostic and repair,5.1,1098,476,31,TECH-019,True
TRUCK-0029,2022-05-27,158631,Emergency,Transmission,Brake pad replacement,4.9,1169,152,17,TECH-011,True
TRUCK-0029,2022-10-29,166265,Corrective,Tires,Oil change and filter replacement,4.3,592,482,3,TECH-014,False
TRUCK-0029,2022-03-28,154103,Corrective,Engine,Engine diagnostic and repair,4.3,1308,697,47,TECH-019,False
TRUCK-0029,2023-01-10,146353,Corrective,Engine,Brake pad replacement,6.6,1326,682,49,TECH-005,True
TRUCK-0029,2022-05-11,136183,Preventive,Transmission,Engine diagnostic and repair,2.6,771,608,23,TECH-004,True
TRUCK-0029,2020-12-21,131951,Inspection,Transmission,Air filter replacement,5.8,1490,367,15,TECH-013,True
TRUCK-0029,2022-03-29,134314,Emergency,Tires,Coolant system flush,6.1,947,563,7,TECH-020,True
TRUCK-0030,2022-09-04,207705,Emergency,Brakes,Coolant system flush,6.5,855,630,35,TECH-019,True
TRUCK-0030,2020-02-20,192865,Corrective,Engine,Tire rotation and balancing,3.1,896,774,36,TECH-001,True
TRUCK-0030,2020-05-14,208722,Emergency,Engine,Air filter replacement,0.7,236,299,51,TECH-020,False
TRUCK-0030,2022-11-05,180725,Corrective,Electrical,Electrical system troubleshooting,3.6,139,230,69,TECH-006,True
TRUCK-0030,2021-06-20,215690,Corrective,Engine,Brake pad replacement,4.1,586,139,20,TECH-019,False
TRUCK-0030,2022-02-01,202805,Inspection,Brakes,Coolant system flush,6.3,302,129,43,TECH-010,True
TRUCK-0030,2023-07-23,202161,Preventive,Electrical,Oil change and filter replacement,2.2,821,203,44,TECH-017,True
TRUCK-0030,2023-07-24,211895,Corrective,Electrical,Air filter replacement,7.2,1340,408,4,TECH-013,True
TRUCK-0030,2023-04-21,203366,Preventive,Transmission,Oil change and filter replacement,2.4,201,132,27,TECH-004,False
TRUCK-0030,2023-06-14,198997,Corrective,Transmission,Air filter replacement,0.6,1400,433,8,TECH-018,True
TRUCK-0030,2022-02-01,177957,Emergency,Tires,Air filter replacement,4.6,744,583,39,TECH-018,True
TRUCK-0030,2023-06-09,203071,Inspection,Brakes,Engine diagnostic and repair,1.2,1019,176,24,TECH-014,True
TRUCK-0030,2023-03-24,208490,Preventive,Transmission,Engine diagnostic and repair,1.5,219,460,41,TECH-012,True
TRUCK-0030,2021-11-24,204479,Corrective,Engine,Air filter replacement,4.5,1397,577,27,TECH-011,False
TRUCK-0030,2023-11-12,170090,Corrective,Tires,DOT annual inspection,2.2,1012,546,63,TECH-018,True
TRUCK-0030,2022-03-14,192739,Emergency,Electrical,Air filter replacement,0.8,1305,766,46,TECH-003,False
TRUCK-0030,2021-12-23,206401,Preventive,Tires,Brake pad replacement,1.6,1207,486,39,TECH-002,True
TRUCK-0030,2023-11-13,191061,Inspection,Transmission,DOT annual inspection,4.6,1494,125,26,TECH-020,True
TRUCK-0030,2020-11-04,203544,Preventive,Transmission,Coolant system flush,2.2,284,713,15,TECH-020,True
TRUCK-0030,2020-07-02,183176,Inspection,Electrical,Air filter replacement,5.8,551,394,67,TECH-013,True
TRUCK-0030,2022-02-22,174903,Corrective,DOT Inspection,Coolant system flush,1.9,1336,721,57,TECH-001,True
TRUCK-0030,2021-09-18,202526,Preventive,Brakes,Transmission fluid change,6.9,200,690,54,TECH-013,False
TRUCK-0030,2023-07-02,170179,Emergency,Brakes,Oil change and filter replacement,0.5,1423,369,11,TECH-018,True
TRUCK-0030,2022-12-27,179873,Corrective,DOT Inspection,Air filter replacement,6.7,226,612,35,TECH-015,True
TRUCK-0030,2021-08-28,211713,Preventive,Tires,Oil change and filter replacement,4.6,219,250,71,TECH-004,True
TRUCK-0030,2021-07-19,207612,Emergency,Engine,Transmission fluid change,2.2,430,514,49,TECH-009,True
TRUCK-0030,2021-10-31,217136,Emergency,Brakes,Engine diagnostic and repair,2.3,577,515,16,TECH-005,True
TRUCK-0030,2020-04-21,179851,Emergency,Engine,Coolant system flush,6.9,244,350,39,TECH-009,True
TRUCK-0030,2023-04-11,211453,Inspection,Engine,Transmission fluid change,2.2,1069,736,54,TECH-003,True
TRUCK-0030,2022-11-02,208758,Preventive,Tires,Tire rotation and balancing,4.9,1362,631,58,TECH-019,True
TRUCK-0030,2023-10-11,170549,Inspection,Tires,Oil change and filter replacement,1.4,1033,165,34,TECH-002,False
TRUCK-0030,2023-01-10,200834,Inspection,DOT Inspection,Air filter replacement,6.3,1409,578,3,TECH-003,False
TRUCK-0030,2022-03-23,187219,Inspection,DOT Inspection,Air filter replacement,6.1,595,611,47,TECH-020,True
TRUCK-0030,2023-05-21,215505,Preventive,DOT Inspection,Air filter replacement,3.4,1366,147,18,TECH-001,False
TRUCK-0030,2020-10-21,184321,Corrective,Transmission,Oil change and filter replacement,1.2,589,503,8,TECH-003,False
TRUCK-0030,2022-07-08,172803,Inspection,Brakes,Engine diagnostic and repair,3.1,674,94,56,TECH-007,True
TRUCK-0030,2023-03-29,192002,Emergency,Engine,Electrical system troubleshooting,3.8,1218,483,40,TECH-008,False
TRUCK-0030,2020-07-10,202879,Preventive,Tires,Air filter replacement,1.6,1104,325,32,TECH-016,True
